id,path
530,53 55 23 23 25 15 16 26 44
94,1 3 35 36 6
6082,43 53 55 23 25 26
4319,61 23 24 62 24 62
5174,23 23 23 43 23 25 15 16
5213,27 11 29 30 12 10
6480,25 15 25 25 25 25 15 16 50 48 8
5793,43 23 41 43 23 25 25 26
3260,1 3 35 36 32
5477,27 11 29 30 12 18
1730,1 3 35 36 34
4119,53 55 23 23 25 15 16 26 52
5791,43 23 51 25 26 26 24 44
3571,53 55 23 23 25 15 16 26 16
492,41 53 54
5528,61 43 23 23 23 23 24 24
2600,43 23 51 25 26 26 24 24
4310,23 61 23 69 70 24
6304,17 18 16 26 44
6946,43 23 23 25 15 73 25 26 74
1174,61 23 23 25 15 25 15 16 26
5756,23 39 39 7 47 49 50
751,41 42 24 24 24
529,53 55 23 23 25 15 16 26 24
1869,41 42 24 24 44
6075,53 55 23 25 15 16 26
5527,61 43 23 23 23 23 24
2532,23 41 43 25 59 60 26
3364,45 19 13 14
5525,23 53 55 23 23 25 15 16 26 44
1309,25 25 15 16 26 24 44
6250,41 43 23 25 15 16 26 24 44
762,41 42 24 24 62
4695,77 67 19 13 91 92
4037,67 68 78 38
2176,23 24 24 24 56 82 54
5357,15 17 11 29 31 35 36 32
7616,25 25 15 16 26 24 56
7054,9 11 125 126 12 10 68 78
1002,23 23 51 25 26 16 26 24 24 24
4529,41 42 24 24 56
3911,25 25 15 16 26 24 62
4134,25 25 26 16 26 24 24
4714,23 53 55 23 23 25 15 16 26 24
6617,91 92 2
7305,139 140
3694,7 107 47 49 50
7110,61 117 45 11 12 28
5510,61 23 23 23 7 47 49 50
4681,15 27 11 29 81 55 23 41 42 24 24
2290,109 77 67 27 28 14
4483,15 25 25 25 25 15 25 15 16 50 48 8
4433,49 59 60 50 48
1386,91 92 14
5096,41 53 55 23 61 62
1180,61 23 23 23 25 15 16 26 52
362,23 7 9 29 30 10 8
1360,25 25 15 16 26 24 24
5890,43 23 23 25 15 73 25 15 16
5917,23 24 24 24 24 24 24 24 24
7744,9 11 29 81 55 23 25 26
7431,53 54 24 24 24 24 24 24 62
3200,39 7 47 49 15 16 26 24
3404,29 30 12 28 68
4175,23 43 7 47 49 15 16 50 48
4813,53 55 23 39 40
6453,15 25 15 25 15 16 50 48 8 64
7049,89 137 138 18 14
6700,47 49 15 16 16 50 48 68
5758,39 39 7 47 49 15 16 50 48 38
6069,41 53 55 23 23 25 25 26
1435,25 25 26
6026,61 41 43 23 25 15 16 26 24 24
5362,15 11 29 30 16 26 24
631,15 25 15 71 25 15 16 26
5614,39 7 47 49 15 16 26 44
1487,67 19 13 27 28 16
112,9 10 8 24
655,9 11 29 30 12 18 14
3368,53 55 23 25 25 15 16 26 24 24
7306,141 142
3222,95 97 93 95 96
4521,43 23 43 25 15 16 26
5901,43 23 65 25 26 16 26 24 24
3109,7 9 11 29 31 33 35 36
161,25 26 16
6595,1 85 86 2
662,23 7 9 29 30 12 18
1940,41 43 23 25 15 16 26 24 24
3927,61 23 23 25 25 26
5740,77 67 129 130 24
1392,91 92 86
1765,67 68 78 68
424,25 26 24
286,25 26 26
2100,23 7 9 29 30 12 10
5966,25 15 59 25 26
3324,15 25 26 16 50 48 68
7316,139 141 143 145 147 148
272,25 59 25 26
1485,67 19 13 14
382,9 10 8 64
7574,61 23 61 23 41 42
1363,25 26 44
149,25 26 52
4851,43 23 43 23 23 25 15 16 50 48
3507,9 10 8 44
6010,23 7 9 29 30 12 46
2483,15 25 15 16 50 48 68 78
4273,23 23 25 25 15 25 15 16 50 48
5583,43 23 23 25 25 15 25 26
2365,25 26 62
935,43 23 43 23 25 59 60 26 24 24
481,25 26 66
7051,11 12 138 90
3732,25 26 70
6564,25 59 25 26 60 26 24 24 24 24 24
4137,23 23 23 69 25 26
3717,25 26 26 24 24 24
4704,77 79 55 56 54 24 56 80
2288,67 68 78 110
3482,9 11 29 31 11 29 30 12
5087,15 25 15 25 25 25 15 16 26 52
7495,39 7 47 49 15 16 26 16
4641,95 96 92 68 78 68
4136,61 23 23 24 62 24
2803,25 26 26 24 24 44
6437,15 73 25 15 25 25 15 25 26
157,25 15 25 26 16
1431,57 59 60 26 24 24
4908,43 23 41 53 81 82 30 12 46
5190,25 26 26 24 24 56
1693,77 67 19 20
3206,25 25 26 16
5556,43 23 23 23 25 25 15 16 50 48 68
7361,15 73 25 25 15 27 11 29 30 12
620,15 25 26 72 16 26
5037,61 23 39 7 9 10
260,57 59 60 26 24 44
7742,61 23 23 25 15 17 11 29 30 12
4699,53 55 23 41 43 23 23 25 26
7028,95 96 92 68 78 38
1237,25 26 24 56 54
2795,25 15 25 15 27 105 11 29 30 12
6165,107 9 29 30 10 8
2350,91 95 96
7697,91 95 97 35 36
2660,25 15 25 26 52
1094,19 21 13 27 28
5201,25 26 132
2207,57 59 60 26 24 56
3172,91 93 95 96 94 92 38 68
4766,77 67 47 49 15 16 50 48 68
6492,23 41 53 55 23 7 9 10
6612,1 85 91 93 95 96 94
3418,15 11 29 30
2959,43 23 43 23 25 25 15 16
7671,61 23 25 15 25 15 16
4633,77 67 109 77 67 19 21 22
5641,41 43 23 25 25 25 25 15 16 26
7661,43 25 15 16 26 24 24 24
2898,25 25 26 26
3183,47 48 108 8 24
3931,25 26 16 50 48 108 8
283,25 15 25 26 26
5453,43 23 129 131 25 26 16 26 24
3877,69 25 26 16
1150,23 41 53 55 23 7 47 49 50
1744,89 105 106 28 14
786,9 29 30 12 10 8
4290,25 25 25 25 25 15 16 26 24 44
3377,45 19 21 22
6284,75 55 23 111 113 114
3174,63 7 8 24
6152,107 9 29 30 10 68
7029,91 95 96 92 68 78 38
5798,43 65 25 26 26 52
1600,25 15 29 81 55 23 7 9 10
2825,9 11 29 30 12 28 68
726,9 29 30 12 10 38
3037,15 73 25 26 72 16 26 24
3863,41 43 23 23 41 43 44
6580,1 27 28 16 50 48 8
6490,83 84 68 78
6967,43 25 15 16 26 24 24 44
6409,15 73 25 15 25 26 26
1439,57 59 60 26 52 24
4268,15 25 15 25 15 16 26 24 24 24
1318,87 89 31 32 30 12
5941,63 47 49 15 16 50 48 8
87,25 15 27 11 29 30
3122,37 113 114 112 40
2810,107 9 29 30 12 18
6253,15 73 25 15 25 26 74
1742,27 28 14 22 20 68 78
7440,15 73 25 15 25 26 52
2030,9 11 29 30 12 28 38
7885,107 9 29 30 12 28
5095,53 55 23 61 23 23 25 15 16 26 24
6983,15 73 25 15 27 105 11 29 30 12 28
2721,15 17 29 31 11 29 30
6017,15 25 15 25 15 16 26 24 24 56
1455,43 23 43 23 25 15 16 50 48 68
1051,9 29 30 10 68 78
7122,25 26 24 44 24
5761,7 47 49 15 16
4081,23 43 7 47 49 15 16 26 24
4582,43 23 75 55 23 23 25 26
826,77 67 23 24
2807,107 9 29 30 10 108
3852,23 69 25 26 16 50 48 68
2191,23 43 23 23 7 47 49 50
5744,25 26 132 130 68 78
2213,43 23 25 59 25 26 60 58
6216,13 91 95 96 92 68 78
7288,25 26 24 44 42
5008,53 55 23 111 113 114
3903,23 23 25 25 15 16
2259,23 53 55 23 7 47 49 15 16 26
7216,25 15 15 25 26 74
6600,1 85 91 92
783,15 71 25 15 16 26 52 24 24
4029,15 25 15 27 29 30 12 28
5352,43 23 43 23 25 15 16 50 48 38
7733,63 7 9 10
5868,23 61 23 7 107 108 8
7318,149 150
381,63 7 8 40
5077,43 23 23 25 25 15 16 50 48 8
5673,41 43 23 25 25 25 25 15 16
7725,25 15 25 25 15 17 11 29 30 12
3837,23 69 25 26 16 50 48 38
7381,23 23 51 25 25 15 16 26
856,23 25 15 16 26 24 24 24 24
6087,63 7 8 44
3725,25 25 25 15 27 11 29 30 12
4488,15 73 25 15 25 26 16
5159,75 55 23 23 25 25 15 16
3406,79 55 56 76
2718,43 23 23 23 25 15 25 15 16 26
4145,23 69 70 24 24 24
1423,79 55 56 54
6953,113 95 96 114 112
3745,23 69 25 26 26 52
7078,25 15 27 29 31 29 30 12
1705,67 19 21 22
1776,23 69 25 26 26 44
6101,57 58 24 24 24 24
2934,43 53 55 23 43 44
1800,53 55 23 41 42
3239,23 69 25 26 26 24
5775,23 41 43 23 41 43 25 26
1298,19 13 17 18 16 26
6245,61 23 61 61 62
3542,43 23 23 23 51 25 26 16 26 24
3976,61 23 23 25 25 15 25 15 16 26
4546,29 81 55 23 53 55 23 23 24 44
166,25 15 25 15 16
536,11 12 18 14 20
4658,29 81 55 23 43 23 43 25 26
4182,25 25 15 16 26 44 24
5928,25 25 15 25 15 25 15 16 50 48 38
3941,29 30 12 28 38
6853,61 25 15 27 105 11 29 30 12
6401,43 23 23 43 23 23 25 15 16 26 24
1868,25 25 15 16 26 44 42
6951,111 113 95 96 114 112
687,41 43 23 23 25 15 16
1527,67 9 11 29 30 12
1679,37 19 13 27 28
3888,69 25 26 16 26 24
7766,53 55 23 7 9 29 30
2143,25 25 15 25 15 16 26 52
4660,41 53 55 23 43 25 26
4414,29 31 29 30 12 46
7444,47 49 15 16 26 44
1812,77 67 27 28
1350,53 55 23 43 44
641,47 49 15 16 26 52
43,13 17 18 16 26 24 24
5636,23 43 25 25 15 16 26 24
2471,47 49 15 16 26 24
3062,67 97 98 96 94
4387,23 41 53 55 23 43 23 25 26
6044,61 23 23 23 25 15 16 26 24
7271,15 73 25 59 25 26 58
7603,61 43 23 23 51 25 26 16
6568,1 27 28 16 50 48 68
7525,77 67 77 67 23 24 24
4217,25 15 16 26 24 24 24 24 24
916,53 55 23 23 25 15 16
3147,53 55 23 61 23 24 44
6883,49 15 25 15 25 26 74
7580,43 23 43 23 43 25 26
273,25 59 25 15 16
3166,29 31 29 30 12 10
3661,77 67 47 48 8 24 24 24 24
3881,43 23 7 47 69 70 24
6509,9 11 125 126 18 14 22 20
5083,53 55 23 61 23 25 26
5241,23 24 44 42 62 68
6601,67 77 67 19 21 22
2271,23 75 55 23 7 47 49 50
6522,67 77 79 55 56 54
6934,23 43 23 61 7 47 49 50
5590,29 31 29 30 12 18
737,29 31 29 30 12 28
2120,13 17 18 16 26 24 44
6079,23 25 25 15 25 15 16 50 48
7622,43 23 23 25 15 17 29 30 12 46
7370,43 25 15 16 50 48 8 64
997,25 15 25 15 25 15 16 26
6558,43 23 25 15 15 16 26 24
2139,53 55 23 53 54
1979,23 43 23 7 47 49 50
6702,49 15 16 16 50 48 68
1884,23 25 25 15 16 26 24
3584,43 23 25 15 25 25 25 15 16
6167,39 7 9 29 30 10 38
4770,15 17 11 29 30 12 106 90
1660,61 51 25 26 16 26
2988,19 21 13 17 18
5993,53 55 23 129 133 131 25 26 16 26 24
7429,51 25 15 16 50 48 8
5291,65 25 26 26 16
6070,53 55 23 23 25 25 26
6810,43 23 23 43 23 25 15 16 50 48 68
3074,83 97 98 96 94 92
7942,23 23 23 25 15 25 15 16 50 48 38
2173,55 56 82 54 42 24 24
2250,23 43 23 43 23 25 26
5865,23 23 25 15 11 29 30 12
2533,57 59 60 26 44 24
1883,47 49 15 16 26 16
7861,43 23 41 43 25 15 16 26
4022,65 25 26 26 24
6649,43 41 43 25 26
2287,109 77 78
7219,61 41 43 25 15 16
357,39 7 9 29 30 10 8
2284,23 43 43 23 25 26
1182,75 76 24
3340,119 117 45 11 12
6525,61 53 55 23 7 47 49 50
533,17 18 14 20
3845,61 23 23 24 62 24 24 24
6267,67 47 48 8 64
7952,43 65 25 26 16 26
4363,43 23 23 43 23 25 15 16 50 48 38
891,75 76 40
3409,15 16 50 48 38 68
4173,23 41 43 25 25 15 16 26
4676,77 67 31 32
2096,23 41 43 23 25 15 16 50 48
1414,85 91 93 95 97 11 29 30
5287,53 55 23 39 7 9 10
6916,29 81 55 23 23 25 25 15 16 26
5169,29 30 12 10 108
1998,67 47 48 8 44
7195,49 15 16 16 50 48 8
7,9 10 8
7666,53 55 23 7 9 11 29 30 18
2562,23 43 23 43 23 23 24
1425,67 47 48 8 24
5464,23 25 25 15 16 26 44
7307,141 142 140
5411,53 55 23 23 25 15 16 26 132
1408,53 55 23 7 9 11 29 30 12
1712,53 55 23 7 9 11 29 30 10
7025,37 91 92 14 20 38
6575,51 25 26 16 16 26 24
2601,23 25 25 15 16 26 52
3810,61 23 23 23 69 70
1339,23 23 61 23 51 25 26 26 24
5443,25 25 15 25 15 25 15 16 50 48
7898,15 25 25 25 25 25 15 16 26 52 24 24
5419,23 43 23 23 43 23 25 26
3331,67 77 67 31 32 30 12
7705,43 23 23 25 25 15 16 50 48 38
5627,43 23 43 23 7 9 11 29 30 12
2677,61 23 61 23 24 62
1718,25 15 27 11 29 31 11 29 30 12
2685,61 23 61 23 25 26
7309,141 143 144
5592,25 15 16 26 24 24 56 82 54
4272,77 67 27 28 14 22 20 68
6877,13 27 28 16 26 24 24 56 80
5314,43 23 43 23 25 25 15 16 26
2018,9 10 64
5186,41 53 55 23 53 55 23 23 24
7631,37 77 79 55 56 82 54
261,23 43 23 25 59 60 26 44
4518,43 23 23 25 15 16 50 48 68 78
1171,61 23 23 25 15 16
6188,37 91 92 14 22 20
6567,67 47 49 15 16 26 24
3092,43 39 7 47 49 50
3972,77 67 27 28 14 22 20 38
545,23 69 70 24
7151,15 73 25 15 16 26 24 24 24
6892,23 45 11 12 10
3234,23 43 23 23 43 23 23 24
1127,67 31 32 30 12
745,41 53 55 23 23 25 15 16 26 24 24
975,61 23 23 41 43 44
4233,51 25 15 16 50 48 38
3160,67 31 32 30 18
7765,15 27 29 30 10 8
576,23 69 25 26 16 26
5417,65 25 26 26 44
445,61 23 61 23 23 24
6918,23 45 11 12 28
2145,9 10 108
6162,53 55 23 23 25 25 25 15 16 26 24
5987,23 53 55 23 23 25 15 16 26
7945,23 23 61 23 23 7 47 49 50
4762,89 105 106 28 68
5060,65 25 26 26 52
1136,23 43 23 25 59 60 26 24
3402,15 73 25 15 16 26 24 24 44
4078,23 43 7 47 49 50
6419,25 15 71 25 15 25 15 16
671,15 27 11 29 31 29 30
6701,49 15 16 16
675,67 31 32 30 10
1444,51 25 15 16 50 48 68
7509,61 43 23 51 25 26 16
2650,23 41 43 23 25 15 16 26 24 24
3497,23 41 53 55 23 23 24 44
2164,67 77 67 19 13 14
6314,39 7 9 29 30 12 28
2907,43 23 25 25 26 26 24
2521,43 23 25 25 59 60 26
846,23 41 53 55 23 23 25 26
5988,37 19 13 17 18
5899,31 32 30 12 46 2
5257,25 15 16 26 24 24 56 80 78
887,29 30 12 18 14
6135,39 7 9 29 30 12 18
6867,39 75 55 23 41 43 43 44
2069,13 91 93 95 97 93 95 96 94
2392,41 42 44 24 24
3537,43 23 43 25 15 16 26 44
5742,131 132 130 68 78
1612,49 15 16 50
3138,15 27 29 30 12 10
1068,15 27 11 29 81 55 23 23 24
4616,77 67 37 38
1723,19 21 13 27 28 86
6919,25 59 60 26 44 44
2780,43 23 65 25 26 16
5228,25 15 17 29 30 12 28 38
5579,15 16 26 24 24 24 24 62
2538,15 16 26 24 56 80
2923,15 27 29 30 12 28
2032,9 29 30 18 14 22 20 68
3413,49 15 16 26 24 24 24 24 24
3197,25 25 15 27 29 30 12 28
1214,25 15 25 25 59 60 26
7612,89 31 32 84 68
3101,85 27 28 16 50 48
5656,53 55 23 129 133 134
3093,43 39 7 47 49 15 16 26
7540,29 81 55 23 41 53 81 82 30
3618,67 47 48 8 24 24 24 24 24
4124,25 25 25 25 25 15 16
5647,69 70 24 24 44
4252,43 23 41 43 23 23 24 24 44
299,49 15 16 26
440,47 48 8 24 62
3532,23 23 43 23 7 47 49 15 16 50 48 38
1872,23 61 23 51 25 26 16
2102,15 16 26 24 56 54
3776,25 26 26 24 62 24
7320,149 150 148 146
3275,23 61 23 51 25 26 26
4458,25 59 60 26 44 42
1605,25 15 73 25 15 16 50 48 8
2206,53 55 23 23 25 15 25 59 60 26
6865,15 27 29 30 12 46
5544,43 129 131 132
7568,69 70 24 24 62
7950,75 55 23 7 9 11 29 30 12 10 38
5262,65 25 26 26 24 24
3221,97 93 95 96
312,47 48 8 24 24
3054,43 41 53 55 23 23 25 15 16 26 44
704,43 23 25 15 25 15 16 26
1564,103 13 27 28 16
6278,111 112 24 24 44
7481,43 23 23 69 25 26 16 26 24
7376,25 25 25 15 25 15 16 26 24
4996,23 41 53 127 99 101 102 126 12
7738,15 25 25 15 27 29 30 28
1637,47 48 8 24 44
3998,43 23 23 61 23 25 15 16 26
7242,15 71 25 15 25 26
7589,43 65 25 26 16 26 24 24 24 24
4974,53 127 99 100
5200,53 55 23 129 131 132
2566,53 55 23 7 47 49 59 60 26 24 44
5348,25 25 25 15 25 15 16 26 16
3431,61 23 23 25 15 25 15 16
5182,43 23 65 25 26 26
6484,49 15 16 26 24 24 24 24 44
5668,23 23 25 25 15 16 26 132
485,25 26 16 26
3545,23 41 53 81 82 30
6708,25 26 16 16
4921,53 55 23 41 53 55 23 41 42 24
3103,111 113 93 95 96
5367,15 29 30 12 18
5648,43 23 25 25 15 25 15 16 26 24 24
667,15 25 15 27 11 29 30 12 28
2133,19 21 13 17 18 16 50 48
4193,23 25 25 25 25 15 16 26 52
7204,15 29 30 12 28
3116,15 25 15 27 11 29 30 12 32
1380,25 15 27 11 29 30 12 28 38
369,15 25 15 27 11 29 30 12 46
147,43 23 23 51 52
1710,25 15 16 26 52 24 24 24
1864,15 16 26 24 62 24
2613,15 27 11 29 31 35 36
7338,53 54 24 24 24 62 24
323,23 7 47 49 50
4907,43 23 41 53 81 82 30
231,43 23 43 23 25 15 16 26 24
513,43 23 24
3332,43 43 23 7 47 49 15 16 50 48 68
3959,61 23 23 23 51 52
1832,25 15 27 11 29 30 12 28 68
2174,23 24 56 82 54 42 24 24
1601,15 29 81 55 23 7 9 10
594,15 25 15 25 15 25 59 60 26
2087,19 21 13 27 28 2
7953,25 15 16 26 52 24 24 62
720,15 73 25 15 25 15 16
234,19 21 13 27 28 16
6859,15 25 15 27 11 29 30 12 98
4596,25 15 73 25 15 16 50 48 68
2348,19 13 91 95 96 92
2568,23 41 43 23 25 59 60 26
4338,61 23 23 61 23 43 23 25 26
7022,43 43 41 43 25 26
7804,25 15 73 25 15 16 50 48 38
4710,43 23 23 53 54
954,69 70 24 24 24
7586,43 23 41 43 23 23 23 51 52
1335,15 16 26 24 24 24 24 44
5394,43 23 43 25 25 26
6052,43 23 24 24 44
4957,125 126 12
125,43 25 26
3579,25 15 17 29 30 12 28 68
6898,9 29 30 12 10 68 78
1677,43 23 43 25 15 16 26 24
6801,7 107 9 10
1898,15 16 26 24 24 24 24 24
691,75 55 23 23 25 15 16 50 48 8
7593,43 23 24 24 24
4406,23 41 43 23 41 43 23 25 26
5973,43 53 55 23 7 9 11 29 30
7678,23 75 55 23 23 23 25 15 16 26 24 24
5631,49 15 16 26 24 24 56 80
6495,41 53 127 99 100
3496,23 41 53 55 23 23 24
7597,43 23 24 24 62
5294,23 25 25 15 25 25 15 16 26
447,61 23 23 24 24 24
3043,23 61 23 41 43 23 25 26
4386,23 75 55 23 23 25 15 16 26 24
3849,25 15 25 25 15 16 50 48 8
4884,43 23 41 43 23 23 25 15 16 50 48
6962,111 113 95 97 11 29 30 12
5319,109 77 67 65 66
2047,15 17 29 30 18 14 22 20 38 68
7779,29 81 55 23 43 25 15 16 26 24 44
3328,25 59 25 15 25 26 74
3801,43 25 25 25 15 16
4967,15 27 11 125 101 102
3503,49 15 16 26 24 24 56 54
5473,61 39 75 55 23 41 43 44
4558,49 15 16 26 52 24 24 24 24 24
584,25 59 60 26 52 24
2475,7 8 24 24 24 24 24 24 24
7328,147 149 33 35 36
6599,91 92 86 2
4129,23 41 43 23 41 43 23 23 24
3531,67 23 51 25 26 16 26 24
3465,61 23 51 25 26 16 26 24
2726,43 23 23 23 25 15 25 15 16 50 48
7571,25 15 25 25 15 16 50 48 68
3669,43 23 43 23 25 15 16 26 44
6054,61 23 51 25 26 16 26 44
3099,23 41 53 55 23 25 26
2767,77 67 47 48
2386,39 75 55 23 41 43 23 25 26
4910,7 8 24 24 24 24 24 24 56
1968,15 25 15 25 15 25 15 16 26 24
6078,7 8 24 24 24 24 24 24 44
3008,25 25 15 25 15 16 26 24
1438,25 26 26 24 24
877,15 25 15 16 26 24 62 24
926,43 23 23 41 43 23 23 25 26
5086,15 25 15 25 25 25 15 16 26
6394,25 26 24 38
553,23 43 23 23 24
1003,25 26 24 44
2356,91 95 97 33 35 36
1915,15 25 15 27 11 29 30 12 10
1684,15 25 15 27 11 29 30 12 18
6485,23 23 25 25 15 27 11 29 30 12
7916,25 15 25 25 15 16 50 48 38
1209,25 26 24 24
1034,23 24 44 42 24 24 24
2481,25 15 25 15 16 50 48 68 78
7371,15 25 15 25 15 25 15 16 26 44
5632,49 15 16 26 24 24 56 80 78
2408,43 23 51 25 26 16 50 48 38
5292,25 26 26 16
1900,67 47 48 8 24 24
1982,43 23 23 25 15 27 11 29 30 12 46
583,25 59 60 26 52
7039,119 117 45 33 34 46
7533,25 15 25 15 59 25 26 60 58
6639,43 23 7 47 49 15 16 26 24 62
7141,63 107 108 8
4730,43 23 51 25 26 16 50 48 46
2920,25 15 27 29 30 12
5366,15 29 30 12
5737,23 24 44 42 24 24 44
6039,91 93 95 96 94 92 68 78
2041,67 37 19 20
5684,43 23 53 55 23 39 39 40
7762,25 15 27 29 30 10
617,15 25 15 25 26 72 16
7227,119 117 45 33 34 32
1589,29 31 11 29 30 12 46
2516,15 25 59 25 15 16 26 24
428,25 26 24 62
3666,43 23 43 23 7 47 49 15 16 50 48 68
7179,7 107 47 49 15 16 26 24
6318,25 15 27 29 30 32
2872,25 26 24 68
2915,25 15 27 29 30 28
2482,15 25 15 16 50 48 68
2211,23 43 23 24 44
263,25 59 60 26 44
1236,25 26 24 56
1210,25 26 26 52 24 24 24
2620,43 23 51 25 26 16 50 48 68
3002,39 75 55 23 23 25 15 25 26
6856,67 47 48 8 24 44
2828,43 23 43 25 15 16
585,23 25 15 25 59 60 50 48
6095,15 25 59 25 15 16 26 52
287,25 26 26 52
2473,43 23 23 23 25 15 16 26 44
579,25 59 60 26 24
1814,77 67 27 28 14 22 20
1777,25 26 26 44
1995,25 26 26 24 44
2681,61 23 23 24 62 24 24
4513,23 23 41 43 23 25 15 16 26
258,23 43 23 25 26
1553,41 53 55 23 25 26
2861,61 7 47 49 15 16 26
1129,43 23 23 23 25 15 16 26 24
3697,7 107 47 49 15 16 26 52
1437,25 26 26 24
4226,77 67 27 28 14 20 68
5093,25 26 26 24 56
6081,23 43 43 23 7 47 49 50
5110,61 23 23 24 62 24 44
265,25 59 60 26
5233,119 45 11 12
6108,25 15 59 60 26
2821,15 25 15 16 50 48 38
3775,25 26 26 24 62
6362,61 41 43 23 23 23 25 15 16
1176,23 61 23 23 23 25 26
2536,15 27 11 29 81 55 23 25 26
2184,9 29 30
1503,25 15 25 25 25 25 25 15 16 26 24
6455,61 23 23 24 24 62
7229,77 67 27 28 14 20 46
7896,25 15 25 25 25 25 25 15 16 26 52
7844,25 26 26 66
3599,67 23 51 25 26 16 26 44
5136,43 23 23 61 23 61 23 51 52
316,43 23 23 61 62
3843,77 67 27 28 14 20 38
798,43 23 7 47 49 15 16 26 24 24
5520,29 31 15 16 50 48
6644,67 109 77 67 77 78
1040,15 25 15 16 50 48 8
7611,15 27 105 11 29 30 12 18 14
6157,41 53 55 23 7 9 29 30 10
7852,53 55 23 43 23 23 25 15 16 26 24 24
1417,95 97 11 29 31 33 35 36
6665,15 25 25 15 16 26 16 26 24
3450,41 53 55 23 23 24
5513,43 23 43 23 7 47 49 15 16 50 48 38
1138,25 59 60 26 66
3512,53 55 23 23 25 15 16 50 48
1552,25 25 15 16 26 16 26
1810,25 26 16 50 48 68 78
2405,61 41 53 55 23 7 47 49 50
6846,15 15 16 16 50 48
2917,15 27 29 30 28 14
1837,89 31 32 68 78
6317,15 27 29 30 28 38
6441,23 41 53 55 23 39 40 24
2981,13 91 95 96 94
2345,13 91 95 96 92
894,39 75 55 23 23 25 15 16
4345,23 24 24 24 24 24 44
5992,53 55 23 129 133 131 25 26 16 50 48 38
1858,41 43 23 41 43 25 26
2138,41 53 55 23 53 54
4187,41 42 44 42 24
4566,23 24 24 24 24 24 56
6389,61 23 43 23 25 15 16 26 24
6960,43 23 41 43 23 23 41 42 24
2045,19 21 22 20 38 68
4341,61 23 51 25 15 16
4917,29 81 55 23 23 25 15 16 26 24 24
4580,23 24 24 24 24 24 62
5062,43 23 23 25 25 25 15 16 26 24
4717,29 81 55 23 41 42 24 56
6032,39 7 47 49 15 16 26 24 24
3459,43 23 43 23 25 15 16 26 24 24 24
2101,25 25 15 25 15 27 11 29 30 12
5330,23 23 23 51 25 26 26 24 24
7115,43 23 43 41 43 44
6760,49 15 27 11 29 31 11 29 30
960,23 24 24 24 24 24 24
3617,23 24 44 24 62 68
2835,43 41 53 55 23 25 26
3483,29 31 11 29 30 12 10
1514,41 43 41 43 23 25 26
7800,51 25 15 16 16
7856,41 43 41 43 25 26
1721,29 31 11 29 30 12 18
1554,41 53 55 23 25 15 16
2904,25 25 25 15 27 11 29 30
7695,3 35 36 98 96
4248,41 43 23 41 43 23 24
4789,23 23 61 7 47 49 15 16 50 48 68
5765,43 23 23 25 25 25 25 15 16 50 48 8
3477,61 41 43 23 7 47 49 50
1717,29 31 11 29 30 12 32
42,19 21 13 17 18 16 26 24 24
2659,25 25 15 16 26 52 24 24 24
1285,51 25 15 16 26
2733,29 31 11 29 30 12 28
3675,25 25 15 25 15 25 15 16 26
1966,23 23 43 23 7 47 49 50
5449,25 25 25 25 15 16 26 132 130
992,7 9 29 30 10 38
5949,25 15 27 11 29 30 12 46 2
6989,17 18 14 104 38
3597,23 41 53 55 23 43 44
5782,67 37 27 28
633,15 71 25 15 16 26
934,25 59 60 26 24 24
5043,61 23 39 7 9 11 29 30 12
4515,51 52 24 24 24 24 56 54
6513,15 17 125 126 12
7160,15 25 26 16 50 48 38
1048,7 9 29 30 10 68
5534,61 43 23 51 25 26 26 24
580,25 59 60 26 24 44
1449,43 23 23 25 25 25 15 16 26 52
103,29 31 33 35 36
7379,25 26 26 16 26
360,7 9 29 30 10 8
4682,29 81 55 23 41 42 24 24
3089,43 39 40
5796,43 65 25 26
4919,41 53 55 23 41 53 54
6230,43 23 23 39 7 47 49 15 16 26
7047,87 89 137 138 18 14
3164,9 11 29 31 29 30 12
3780,63 19 21 13 27 28 16
6261,83 31 32 30 12 10 68
4827,53 55 23 7 47 49 15 16 26 24 24 56
5396,43 23 43 7 47 49 50
7608,43 25 15 25 25 15 16 26
4569,23 41 43 7 47 49 15 16 50 48
955,43 23 23 69 70
4859,25 15 71 25 15 71 25 15 16
7334,41 42 24 24 24 62 24
5806,15 25 15 16 26 24 56 80
6924,53 55 23 7 47 49 15 16 26 24 24 44
511,9 10 8 24 24
1116,83 31 32 30 12 10 38
779,23 51 25 26 16 26 24 24 24
2220,43 23 41 42 44
738,43 41 42
4969,15 27 11 125 101 33 35 36
6415,15 25 15 16 26 24 56 54
1277,43 23 41 42 24
6416,53 55 23 25 15 16 26 44
334,43 23 41 43 44
7833,23 23 23 23 25 15 16 50 48 8
658,15 73 25 15 27 11 29 30
6440,23 41 53 55 23 39 40
2240,43 23 41 42 62
1247,85 27 28 16 26 52
5982,49 15 16 26 62 24 24 24
3660,43 23 43 43 23 25 26
5905,85 27 28 16 26 44
1005,31 32 30 10 8 64
1695,21 22 20 68 78
6746,1 85 91 93 95 96 94 92
4628,109 110 68
1092,85 27 28 16 26 24
5628,103 21 13 17 18 16 26 44
7046,87 89 137 138 18
524,43 43 44
6553,85 27 28 16 26 16
557,23 24 44 42 24 24
3445,53 54 24 24 56
7372,41 53 55 23 25 25 26
1072,15 16 26 24 24 56 82 54
5619,53 54 24 24 44
1234,9 10 8 24 62
5413,25 15 16 26 132 130
